,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Movability,Washability,Dismountability,Shape,Handle,name
0,metal,grey,862g,other,40,27,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
1,metal,other,750g,other,46,33,0.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
2,metal,other,224g,other,32,23,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
3,metal,black,940g,other,20,30,25,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
4,metal,silver,458g,other,31.5,25,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
5,metal,other,920g,other,30,20,5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
6,metal,other,1.21kg,other,41,31,3.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
7,metal,silver,358g,other,38.5,28,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
8,metal,gold,570g,other,12.8,10.63,1.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
9,metal,silver,670g,other,39.4,33.79,3.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
10,metal,other,other,other,31.5,21.5,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
11,metal,other,1.26kg,other,35.9,26.3,7.2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
12,metal,grey,520g,other,29,44,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
13,metal,grey,390g,other,40,34,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
14,metal,black,860g,other,34,33,4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
15,metal,other,440g,other,28.7,20.9,2.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
16,metal,grey,530g,other,32,30,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
17,metal,other,927g,other,33.1,21.3,5.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
18,metal,black,1.2kg,other,40.6,28,8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
19,metal,other,560g,other,12.59,11.81,2.16,kitchenware,0,0,1,1,1,0,circular,0,bakingtray
20,metal,silver,other,other,32.4,22,1.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
21,metal,other,260g,other,28,27.18,3.3,kitchenware,0,0,1,1,1,0,circular,0,bakingtray
22,metal,other,380g,other,38,26.6,2.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
23,silicone,other,441g,other,37.5,26.2,5.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
24,metal,other,845g,1L,40.1,27,2.2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
25,metal,gold,1.06kg,other,31.2,20.3,4.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
26,metal,grey,450g,other,34,24,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
27,metal,silver,670g,other,38,30.4,2.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
28,metal,other,88g,other,26,26,0.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
29,silicone,other,190g,other,29.7,28.1,3.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
30,metal,black,790g,other,27,39.5,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
31,metal,grey,290g,1L,24.2,15.1,2.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
32,metal,other,580g,other,10.2,10.2,0.98,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
33,metal,silver,360g,other,40,30,0.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
34,metal,black,524g,other,25,18,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
35,metal,other,160g,920ml,18.5,18.5,4.4,kitchenware,0,0,1,1,1,0,circular,0,bakingtray
36,silicone,other,130g,other,29,22,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
37,metal,other,868g,other,27.5,35.7,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
38,silicone,yellow,182g,other,28.9,12.7,7.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
39,metal,black,1.06kg,other,46.5,37.5,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
40,metal,black,399g,other,42,31,4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
41,metal,other,680g,other,38.1,26.9,1.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
42,ceramic,grey,1.24kg,other,43,47,5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
43,silicone,blue,170g,other,30,23,3.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
44,metal,other,370g,other,38,25,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
45,metal,gold,567g,other,35,26.6,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
46,metal,grey,515g,other,32,32,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
47,metal,other,460g,other,39.12,34,2.29,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
48,ceramic,black,450g,other,24,18,1.7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
49,silicone,blue,140g,other,29,22,3.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
50,metal,other,922g,other,31,20,4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
51,metal,other,370g,other,38,25,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
52,metal,other,830g,other,32.5,27,25,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
53,metal,other,370g,other,26.7,19.4,3.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
54,metal,other,900,other,31,20,4.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
55,metal,gold,567g,other,35,26.6,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
56,metal,grey,515g,other,32,32,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
57,metal,other,910g,other,12,8,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
58,metal,other,460g,other,32,24,5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
59,metal,other,460g,other,39.12,34,2.29,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
60,metal,other,320g,other,35,25,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
61,ceramic,black,450g,other,24,18,1.7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
62,metal,other,590g,other,38,33,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
63,silicone,blue,140g,other,29,22,3.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
64,metal,other,430g,other,1,1,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
65,metal,other,922g,other,31,20,4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
66,metal,black,450g,other,39,16,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
67,metal,black,662g,other,38,27,7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
68,metal,other,10g,other,31,20,4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
69,silicone,other,10g,other,32,10,8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
70,metal,silver,400g,other,50,35,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
71,metal,silver,998g,other,50,35,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
72,silicone,grey,420g,other,38.1,27.18,3.48,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
73,metal,other,608g,other,25.4,25.4,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
74,metal,black,88g,other,other,other,other,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
75,metal,other,980g,other,31,20,5,kitchenware,0,0,1,1,1,0,circular,0,bakingtray
76,metal,other,680g,other,38,33,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
77,metal,silver,200g,other,23,18,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
78,metal,other,438g,other,38.3,4,0.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
79,metal,other,262g,other,35.9,25,2.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
80,ceramic,red,1.34kg,other,34,24,6.6,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
81,metal,other,569g,other,9.4,9.4,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
82,metal,other,636g,other,40,30,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
83,metal,grey,340g,other,34,29.6,1.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
84,metal,black,320g,other,44.2,27.4,2.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
85,silicone,other,233g,other,34,24,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
86,silicone,red,140g,other,32.6,27.9,4.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
87,metal,grey,620g,other,35.9,32.9,1.7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
88,metal,other,210g,other,32,22,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
89,metal,black,1.17kg,other,40,32.5,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
90,ceramic,grey,1.16kg,other,47,43,4.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
91,ceramic,black,205g,other,36,25,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
92,metal,other,243g,other,38.1,2.6,0.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
93,metal,blue,670g,other,38.2,24.2,4.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
94,metal,other,850g,other,33.4,24.7,3.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
95,silicone,grey,268g,other,34.5,23.8,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
96,metal,other,730g,other,35.7,32,2.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
97,metal,other,550g,other,35,18.5,3,kitchenware,0,0,1,1,1,0,rectangular,1,bakingtray
98,metal,other,714g,other,39,31,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
99,metal,other,630g,other,31,24,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
100,silicone,black,190g,other,30.5,1.3,40.6,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
101,metal,other,816g,other,15,12.6,1.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
102,metal,other,40g,other,29.8,28.6,0.8,kitchenware,0,0,1,1,1,0,circular,0,bakingtray
103,metal,other,410g,other,33,26.5,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
104,ceramic,blue,2.37kg,other,33,23,6.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
105,metal,grey,other,other,43,31,6.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
106,silicone,grey,10g,other,34.5,23.8,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
107,metal,gold,322g,other,42.09,24.69,2.69,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
108,metal,grey,90g,other,33,21.5,0.03,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
109,metal,other,241g,other,39.9,26.5,2.7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
110,metal,other,260g,other,10.4,7.9,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
111,metal,other,630g,other,35.2,29.7,2.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
112,metal,grey,472g,other,39.6,28.8,4.9,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
113,metal,silver,580g,other,38,32.6,1.8,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
114,silicone,other,100g,other,9.84,6.69,0.79,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
115,silicone,white,280g,other,34,23.8,1.3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
116,metal,other,740g,other,33,24.4,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
117,metal,grey,399g,other,43,29,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
118,silicone,red,150g,other,30,22,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
119,metal,other,380g,other,35.2,26.5,3.7,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
120,silicone,other,300g,other,34,24.5,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
121,metal,yellow,300g,1.4L,39.3,27.8,3.3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
122,metal,green,150g,other,22,10,6,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
123,metal,grey,440g,other,39,34,2.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
124,metal,other,640g,other,33,28.5,6.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
125,silicone,yellow,360g,other,34.5,24.5,2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
126,metal,other,182g,other,27,18,3.2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
127,metal,other,988g,other,14.9,12.5,1.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
128,metal,other,650g,other,21.2,12,11,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
129,metal,other,340g,other,38.2,30.6,1.2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
130,metal,other,516g,other,38,33,2.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
131,metal,silver,420g,other,32,23.5,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
132,metal,black,1.25kg,other,45.5,37.7,6,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
133,metal,gold,1.4kg,other,34.5,24.6,6.1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
134,metal,gold,340g,other,30,25,1,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
135,metal,other,361g,other,38,24.4,2.4,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
136,metal,other,696g,other,34.2,25.8,8.5,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
137,silicone,black,898g,other,35.1,25.4,6.2,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
138,metal,black,other,other,other,other,other,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
139,metal,black,970g,other,37,33,3,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
140,metal,other,220g,other,25.91,23.11,2.79,kitchenware,0,0,1,1,1,0,rectangular,0,bakingtray
141,plastic,grey,260g,1000ml,7.5,7.5,30,container,0,1,1,1,1,1,cylindrical,0,bottle
142,metal,other,300g,482ml,6.35,19.81,6.35,container,0,1,1,1,1,1,cylindrical,0,bottle
143,plastic,grey,230g,1000ml,28.7,7.7,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
144,plastic,yellow,0.2kg,800ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
145,metal,black,340g,500ml,7.8,7.8,23.5,container,0,1,1,1,1,1,cylindrical,0,bottle
146,plastic,pink,59g,460ml,18.59,6.2,5.59,container,0,1,1,1,1,1,cylindrical,0,bottle
147,plastic,transparent,120g,900ml,26,8,6,container,0,1,1,1,1,1,cylindrical,0,bottle
148,plastic,transparent,200g,900ml,29.2,8.6,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
149,metal,black,380g,2.2L,14,14,28,container,0,1,1,1,1,1,cylindrical,1,bottle
150,metal,silver,1kg,1000ml,26.16,8.89,8.64,container,0,1,1,1,1,1,cylindrical,0,bottle
151,plastic,transparent,196g,1000ml,30.3,12.8,9.1,container,0,1,1,1,1,1,cylindrical,0,bottle
152,plastic,transparent,90.7g,600ml,7.01,7.01,23.52,container,0,1,1,1,1,1,cylindrical,0,bottle
153,metal,gold,300g,1000ml,23.4,7.7,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
154,plastic,grey,130g,500ml,7,6.5,23,container,0,1,1,1,1,1,cylindrical,0,bottle
155,plastic,grey,280g,1L,29.5,8.6,8.4,container,0,1,1,1,1,1,cylindrical,0,bottle
156,plastic,other,60g,620ml,6.7,22.5,6.7,container,0,1,1,1,1,1,cylindrical,0,bottle
157,plastic,black,132g,800ml,9.5,7.9,23.5,container,0,1,1,1,1,1,cylindrical,0,bottle
158,plastic,blue,205g,1000ml,7,7,28,container,0,1,1,1,1,1,cylindrical,0,bottle
159,metal,black,600g,600ml,30.5,7.5,7.5,container,0,1,1,1,1,1,cylindrical,0,bottle
160,plastic,black,100g,650ml,7.2,9,23.5,container,0,1,1,1,1,1,cylindrical,0,bottle
161,metal,gold,68g,500ml,0.38,0.38,0.38,container,0,1,1,1,1,1,cylindrical,0,bottle
162,metal,black,300g,260ml,6.4,6.4,20.6,container,0,1,1,1,1,1,cylindrical,0,bottle
163,plastic,white,250g,1.5L,26.2,17.2,13.5,container,0,1,1,1,1,1,cylindrical,1,bottle
164,plastic,black,500g,2.2L,31.4,17.4,14.4,container,0,1,1,1,1,1,cylindrical,1,bottle
165,plastic,black,280g,350ml,6.8,6.8,17,container,0,1,1,1,1,1,cylindrical,0,bottle
166,plastic,blue,109g,350ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,0,bottle
167,plastic,pink,310g,2200ml,28,10,10,container,0,1,1,1,1,1,cylindrical,1,bottle
168,plastic,yellow,135g,450ml,23.8,17.7,8.5,container,0,1,1,1,1,1,cylindrical,0,bottle
169,plastic,blue,309g,2000ml,15,15,30,container,0,1,1,1,1,1,cylindrical,0,bottle
170,plastic,black,209g,1L,26.01,8.99,8.99,container,0,1,1,1,1,1,cylindrical,0,bottle
171,plastic,other,50g,475ml,6,6,19,container,0,1,1,1,1,1,cylindrical,0,bottle
172,plastic,pink,350g,2000ml,30.1,11.7,11.5,container,0,1,1,1,1,1,cylindrical,0,bottle
173,plastic,gold,280g,1L,29.6,8.6,8.4,container,0,1,1,1,1,1,cylindrical,0,bottle
174,plastic,other,160g,750ml,7.5,7.5,26,container,0,1,1,1,1,1,cylindrical,0,bottle
175,plastic,other,180g,2.2L,29.7,22.5,13.5,container,0,1,1,1,1,1,cylindrical,1,bottle
176,metal,black,410g,550ml,24.2,9.8,7.4,container,0,1,1,1,1,1,cylindrical,0,bottle
177,metal,other,500g,750ml,8.4,8.4,31.7,container,0,1,1,1,1,1,cylindrical,0,bottle
178,plastic,other,196g,550ml,8.7,8.7,10,container,0,1,1,1,1,1,cylindrical,0,bottle
179,metal,purple,300g,350ml,23,7.8,7.6,container,0,1,1,1,1,1,cylindrical,0,bottle
180,plastic,other,110g,700ml,23.5,8.3,6.8,container,0,1,1,1,1,1,cylindrical,0,bottle
181,plastic,pink,210g,750ml,24,10,10,container,0,1,1,1,1,1,cylindrical,0,bottle
182,plastic,purple,220g,900ml,28.4,9.8,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
183,metal,black,391g,500ml,7,7,26,container,0,1,1,1,1,1,cylindrical,0,bottle
184,plastic,other,250g,other,21.1,9.2,9,container,0,1,1,1,1,1,cylindrical,0,bottle
185,plastic,orange,200g,900ml,29.1,8.5,8.5,container,0,1,1,1,1,1,cylindrical,0,bottle
186,plastic,grey,280g,1000ml,7.5,7.5,28.7,container,0,1,1,1,1,1,cylindrical,0,bottle
187,plastic,blue,200g,750ml,7,7,27,container,0,1,1,1,1,1,cylindrical,0,bottle
188,plastic,black,190g,600ml,25.4,8.3,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
189,plastic,black,200g,800ml,29.69,14.2,10.39,container,0,1,1,1,1,1,cylindrical,0,bottle
190,plastic,purple,270g,1L,30.1,8.7,8.5,container,0,1,1,1,1,1,cylindrical,0,bottle
191,plastic,blue,270g,2L,26,15.9,15.6,container,0,1,1,1,1,1,cylindrical,0,bottle
192,plastic,black,200g,2000ml,26.7,17.3,17.1,container,0,1,1,1,1,1,cylindrical,1,bottle
193,plastic,other,170g,500ml,7.5,23,22,container,0,1,1,1,1,1,cylindrical,0,bottle
194,glass,other,592g,1L,28.3,9.6,9.4,container,0,1,1,1,1,1,cylindrical,0,bottle
195,plastic,black,160g,500ml,23,7.4,7.2,container,0,1,1,1,1,1,cylindrical,0,bottle
196,plastic,blue,270g,1000ml,31.9,10.3,8.1,container,0,1,1,1,1,1,cylindrical,0,bottle
197,plastic,other,100g,850ml,8,7.5,25.3,container,0,1,1,1,1,1,cylindrical,0,bottle
198,plastic,other,380g,2.2L,29,14,14,container,0,1,1,1,1,1,cylindrical,0,bottle
199,plastic,other,180g,300ml,27,19.3,7,container,0,1,1,1,1,1,cylindrical,0,bottle
200,plastic,black,240g,2200ml,33.2,11.8,11.2,container,0,1,1,1,1,1,cylindrical,0,bottle
201,metal,other,420g,410ml,29,10.2,10.2,container,0,1,1,1,1,1,cylindrical,0,bottle
202,plastic,other,272g,1000ml,29.11,8.71,8.71,container,0,1,1,1,1,1,cylindrical,0,bottle
203,plastic,pink,270g,2000ml,30,10,10,container,0,1,1,1,1,1,cylindrical,0,bottle
204,plastic,blue,90.72g,1000ml,8,7.5,28,container,0,1,1,1,1,1,cylindrical,0,bottle
205,plastic,green,180g,1000ml,28.8,8.2,8.1,container,0,1,1,1,1,1,cylindrical,0,bottle
206,plastic,black,128g,500ml,20.2,7.5,6.6,container,0,1,1,1,1,1,cylindrical,1,bottle
207,plastic,black,140g,700ml,20,11.5,5,container,0,1,1,1,1,1,cylindrical,1,bottle
208,plastic,green,400g,3.78L,32.51,14.48,14.48,container,0,1,1,1,1,1,cylindrical,0,bottle
209,metal,blue,460g,2.2L,27.2,13.5,13,container,0,1,1,1,1,1,cylindrical,0,bottle
210,plastic,grey,220g,750ml,28.6,7.62,7.62,container,0,1,1,1,1,1,cylindrical,0,bottle
211,metal,black,600g,940ml,30.3,10.3,10.1,container,0,1,1,1,1,1,cylindrical,0,bottle
212,plastic,blue,180g,24oz,30.48,10.16,15.24,container,0,1,1,1,1,1,cylindrical,0,bottle
213,plastic,black,290g,1500ml,29.8,10.4,10.3,container,0,1,1,1,1,1,cylindrical,0,bottle
214,plastic,other,260g,2.2L,16,14.4,28.5,container,0,1,1,1,1,1,cylindrical,1,bottle
215,plastic,blue,174g,other,14.3,8,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
216,plastic,green,180g,32oz,29.1,8.2,7.8,container,0,1,1,1,1,1,cylindrical,0,bottle
217,plastic,other,380g,500ml,29.6,14.3,7.6,container,0,1,1,1,1,1,cylindrical,0,bottle
218,metal,purple,386g,750ml,35.31,9.65,9.4,container,0,1,1,1,1,1,cylindrical,0,bottle
219,metal,other,490g,1L,26,9.9,9.7,container,0,1,1,1,1,1,cylindrical,0,bottle
220,plastic,blue,240g,2000ml,37.2,14.6,13.3,container,0,1,1,1,1,1,cylindrical,0,bottle
221,metal,red,200g,260ml,20,6,6,container,0,1,1,1,1,1,cylindrical,0,bottle
222,plastic,black,160g,800ml,25.8,10.2,9,container,0,1,1,1,1,1,cylindrical,0,bottle
223,plastic,blue,92g,600ml,6.5,6.5,23,container,0,1,1,1,1,1,cylindrical,0,bottle
224,plastic,pink,200g,500ml,23,22,7.5,container,0,1,1,1,1,1,cylindrical,0,bottle
225,plastic,other,349g,2.2L,27.8,13.5,13.3,container,0,1,1,1,1,1,cylindrical,0,bottle
226,plastic,pink,360g,1500ml,9.5,9.5,29.5,container,0,1,1,1,1,1,cylindrical,0,bottle
227,metal,green,720g,1200ml,33.7,11,10.4,container,0,1,1,1,1,1,cylindrical,0,bottle
228,plastic,green,200g,1000ml,36.9,13.3,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
229,plastic,black,100g,473ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
230,plastic,black,220g,2.2L,31.8,17.3,13.7,container,0,1,1,1,1,1,cylindrical,1,bottle
231,plastic,black,0.15kg,750ml,8,8,24,container,0,1,1,1,1,1,cylindrical,0,bottle
232,plastic,other,270g,1L,29.5,8.6,8.3,container,0,1,1,1,1,1,cylindrical,0,bottle
233,plastic,black,180g,400ml,19.2,7.4,7,container,0,1,1,1,1,1,cylindrical,0,bottle
234,plastic,white,80g,750ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
235,plastic,other,109g,350ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,0,bottle
236,plastic,other,260g,2L,29.8,16.7,12.7,container,0,1,1,1,1,1,cylindrical,1,bottle
237,plastic,other,150g,750ml,8,8,25,container,0,1,1,1,1,1,cylindrical,0,bottle
238,plastic,other,260g,2L,29.8,16.7,12.7,container,0,1,1,1,1,1,cylindrical,1,bottle
239,metal,green,720g,1200ml,33.7,11,10.4,container,0,1,1,1,1,1,cylindrical,0,bottle
240,plastic,black,0.15kg,750ml,8,8,24,container,0,1,1,1,1,1,cylindrical,0,bottle
241,plastic,other,200g,500ml,7,7,27,container,0,1,1,1,1,1,cylindrical,0,bottle
242,plastic,green,220g,500ml,28.9,7.2,7.2,container,0,1,1,1,1,1,cylindrical,0,bottle
243,plastic,other,454g,2.2L,30.48,17.78,15.24,container,0,1,1,1,1,1,cylindrical,0,bottle
244,plastic,white,80g,750ml,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
245,plastic,blue,340g,1000ml,28.9,8.5,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
246,plastic,black,160g,800ml,25.8,10.2,9,container,0,1,1,1,1,1,cylindrical,0,bottle
247,metal,brown,300g,750ml,30.9,8.2,7.9,container,0,1,1,1,1,1,cylindrical,0,bottle
248,plastic,purple,560g,3780ml,31.5,16.5,16.5,container,0,1,1,1,1,1,cylindrical,1,bottle
249,plastic,other,150g,750ml,8.4,7.5,25,container,0,1,1,1,1,1,cylindrical,0,bottle
250,plastic,other,109g,400ml,7,6.5,17,container,0,1,1,1,1,1,cylindrical,0,bottle
251,plastic,blue,980g,3.78L,31.5,16.51,14.99,container,0,1,1,1,1,1,cylindrical,1,bottle
252,metal,other,300.5g,500ml,6.35,6.35,25.4,container,0,1,1,1,1,1,cylindrical,0,bottle
253,metal,blue,320g,1L,26.1,10.6,10.2,container,0,1,1,1,1,1,cylindrical,0,bottle
254,plastic,black,90g,600ml,20,22.5,7,container,0,1,1,1,1,1,cylindrical,0,bottle
255,plastic,black,180g,1000ml,19.2,7.4,7,container,0,1,1,1,1,1,cylindrical,0,bottle
256,plastic,blue,160g,350ml,18,7,7,container,0,1,1,1,1,1,cylindrical,0,bottle
257,metal,black,351g,500ml,26.4,7.1,7.1,container,0,1,1,1,1,1,cylindrical,0,bottle
258,plastic,other,130g,500ml,6.6,6.6,23.11,container,0,1,1,1,1,1,cylindrical,0,bottle
259,plastic,black,149g,1.5L,28.5,14.6,12.8,container,0,1,1,1,1,1,cylindrical,0,bottle
260,plastic,grey,259g,1L,7.4,7.4,28.5,container,0,1,1,1,1,1,cylindrical,0,bottle
261,metal,other,300g,500ml,6.35,6.35,25.4,container,0,1,1,1,1,1,cylindrical,0,bottle
262,glass,other,385g,550ml,25.8,8.4,8.2,container,0,1,1,1,1,1,cylindrical,0,bottle
263,metal,green,210g,0.75L,27.1,7.5,7.4,container,0,1,1,1,1,1,cylindrical,0,bottle
264,plastic,green,454g,other,other,other,other,container,0,1,1,1,1,1,cylindrical,0,bottle
265,metal,pink,140g,964ml,26.1,7.9,7.7,container,0,1,1,1,1,1,cylindrical,0,bottle
