,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
1337,1,3,34,62,85,75,18,1,1,1,2,2,1,2,2,9
1338,1,2,48,84,74,71,29,1,1,2,2,2,2,2,2,9
1339,1,3,24,66,69,57,11,1,1,1,2,2,1,2,2,9
1340,1,2,53,58,42,89,11,1,1,1,2,2,1,2,2,9
1341,1,2,9,81,76,70,24,1,1,1,2,2,1,2,2,9
1342,7,2,40,74,63,79,15,1,1,1,2,2,1,2,2,9
1343,1,3,78,74,67,73,16,1,1,1,2,2,1,2,2,9
1344,1,4,1,68,66,59,13,1,1,1,2,2,1,2,2,9
1345,1,8,14,67,60,53,16,1,1,1,2,2,1,2,2,9
1346,5,3,49,69,56,61,27,1,1,2,2,2,2,2,2,9
1347,1,2,39,59,36,53,34,1,1,2,2,2,2,2,2,9
1348,1,2,37,61,35,87,40,1,1,2,2,2,2,2,2,9
1349,1,2,56,87,81,70,28,1,1,1,2,2,1,2,2,9
1350,1,3,21,67,52,72,14,1,1,1,2,2,1,2,2,9
1351,1,3,30,89,76,70,34,1,1,1,2,2,1,2,2,9
1352,1,2,38,76,71,58,21,1,1,1,2,2,1,2,2,9
1353,1,2,54,90,79,31,78,1,1,1,2,2,1,2,2,9
1354,1,3,68,88,69,32,76,1,1,2,2,2,2,1,2,9
1355,1,8,56,64,51,77,10,1,1,2,2,2,2,1,2,9
1356,1,3,86,88,65,91,28,1,1,2,2,2,2,2,2,9
1357,1,3,49,65,25,70,98,1,1,1,2,2,1,2,2,9
1358,1,3,10,62,54,53,12,1,1,1,2,2,1,2,2,9
1359,1,3,19,68,43,63,20,1,1,1,2,2,1,2,2,9
1360,1,3,5,65,65,61,10,1,1,1,2,2,1,2,2,9
1361,1,2,70,61,40,70,10,1,1,1,2,2,1,1,2,9
1362,1,3,76,76,90,62,14,1,1,1,2,2,1,1,2,9
1363,1,3,25,58,44,66,27,1,1,1,2,2,1,1,2,9
1364,1,4,31,58,54,42,29,1,1,1,2,2,1,2,2,9
1365,3,2,15,73,17,52,87,1,1,1,2,2,1,2,2,9
1366,7,2,34,70,63,72,13,1,1,1,2,2,1,1,2,9
1367,5,9,62,61,41,62,12,3,1,1,2,2,1,2,1,10
1368,3,7,25,60,44,66,7,3,1,1,2,2,1,2,1,10
1369,3,2,24,61,45,68,8,3,1,1,2,2,1,2,1,10
1370,3,9,19,59,42,64,6,3,1,1,2,2,1,2,1,10
1371,3,9,19,60,43,64,7,3,1,1,2,2,1,2,1,10
1372,3,9,87,67,40,62,21,3,1,1,2,2,1,2,1,10
1373,3,9,20,59,43,64,6,3,1,1,2,2,1,2,1,10
1374,3,9,20,59,39,58,6,3,1,1,2,2,1,1,1,10
1375,3,7,6,58,35,52,6,3,1,1,2,2,1,2,1,10
1376,3,1,25,59,44,66,5,3,1,1,2,2,1,2,1,10
1377,3,2,15,61,40,59,11,3,1,1,2,2,1,2,1,10
1378,3,7,27,62,52,77,9,3,1,1,2,2,1,2,1,10
1379,3,9,12,58,42,62,5,3,1,1,2,2,1,2,1,10
1380,3,9,24,58,38,56,5,3,1,1,2,2,1,1,1,10
1381,3,1,21,62,53,77,8,3,1,1,2,2,1,2,1,10
1382,3,9,13,58,59,75,3,3,1,1,2,2,1,2,1,10
1383,3,9,84,59,39,58,5,3,1,1,2,2,1,1,1,10
1384,3,7,12,60,41,62,8,3,1,1,2,2,1,2,1,10
1385,3,9,88,81,51,70,37,3,1,1,2,2,1,2,1,10
1386,3,9,12,60,42,63,8,3,1,1,2,2,1,2,1,10
1387,3,9,9,58,27,38,14,3,1,1,2,2,1,2,1,10
1388,3,6,19,62,40,57,16,3,1,1,2,2,1,2,1,10
1389,5,9,62,61,41,62,12,3,1,1,2,2,1,2,1,10
1390,3,9,17,60,41,55,10,3,1,1,2,2,1,4,1,10
1391,3,9,13,58,37,55,5,3,1,1,2,2,1,2,1,10
1392,5,3,11,59,40,59,6,3,1,1,2,2,1,2,1,10
1393,4,2,9,58,41,60,4,3,1,1,2,2,1,2,1,10
1394,3,9,21,74,59,66,21,3,1,1,2,2,1,2,1,10
1395,3,6,25,62,45,67,12,3,1,1,2,2,1,2,1,10
1396,4,7,9,59,44,66,5,3,1,1,2,2,1,2,1,10
1397,3,1,29,60,42,63,8,3,1,1,2,2,1,2,1,10
1398,4,2,9,59,44,66,5,3,1,1,2,2,1,2,1,10
1399,3,1,7,59,42,63,6,3,1,1,2,2,1,2,1,10
1400,5,9,11,59,40,59,6,3,1,1,2,2,1,2,1,10
1401,3,9,16,58,40,34,6,3,1,1,2,2,1,1,1,10
1402,4,2,5,57,40,59,3,3,1,1,2,2,1,2,1,10
1403,3,2,23,61,51,75,8,3,1,1,2,2,1,2,1,10
1404,3,9,19,59,43,64,5,3,1,1,2,2,1,2,1,10
1405,3,3,24,58,38,57,5,3,1,1,2,2,1,1,1,10
1406,5,12,21,60,44,66,6,3,1,1,2,2,1,2,1,10
1407,3,7,21,60,44,66,6,3,1,1,2,2,1,2,1,10
1408,1,4,6,59,41,61,6,3,1,1,2,2,1,2,1,10
1409,5,3,25,60,47,62,8,3,1,1,2,2,1,2,1,10
1410,3,9,19,58,42,63,5,3,1,1,2,2,1,2,1,10
1411,3,9,25,60,44,66,8,3,1,1,2,2,1,2,1,10
1412,3,9,9,59,44,66,5,3,1,1,2,2,1,2,1,10
1413,5,9,11,59,40,59,6,3,1,1,2,2,1,2,1,10
1414,3,9,24,58,38,56,5,3,1,1,2,2,1,1,1,10
1415,1,4,16,63,37,54,20,3,1,1,2,2,1,2,1,10
1416,3,9,6,57,34,51,4,3,1,1,2,2,1,2,1,10
1417,1,4,10,38,19,24,3,3,1,1,2,2,1,2,1,10
1418,3,9,25,62,43,64,12,3,1,1,2,2,1,2,1,10
1419,4,6,26,63,45,67,13,3,1,1,2,2,1,2,1,10
1420,5,3,11,58,40,59,5,3,1,1,2,2,1,2,1,10
1421,7,13,7,9,20,4,3,3,1,1,2,2,1,1,1,10
1422,4,2,6,58,35,52,5,3,1,1,2,2,1,2,1,10
1423,5,9,11,62,44,64,12,3,1,1,2,2,1,2,1,10
1424,1,4,21,63,35,50,24,3,1,1,2,2,1,2,1,10
1425,1,2,11,56,12,8,31,2,1,2,2,2,2,3,1,11
1426,1,2,5,47,16,27,24,2,1,2,2,2,2,3,1,11
1427,1,2,10,56,12,22,27,2,1,2,2,2,2,3,1,11
1428,1,2,11,56,62,31,35,2,1,2,2,2,2,3,1,11
1429,1,2,11,56,15,18,33,2,1,2,2,2,2,3,1,11
1430,1,2,11,56,14,15,31,2,1,2,2,2,2,3,1,11
1431,1,2,1,56,12,23,32,2,1,2,2,2,2,3,1,11
1432,1,2,11,56,12,18,31,2,1,2,2,2,2,3,1,11
1433,1,2,5,47,13,14,27,2,1,2,2,2,2,3,1,11
1434,1,2,10,56,62,64,32,2,1,2,2,2,2,3,1,11
1435,1,2,89,54,11,19,30,2,1,2,2,2,2,3,1,11
1436,1,2,11,56,16,11,23,2,1,2,2,2,2,3,1,11
1437,1,2,11,56,15,20,33,2,1,2,2,2,2,3,1,11
1438,1,2,11,56,12,18,31,2,1,2,2,2,2,3,1,11
1439,1,2,7,54,11,13,27,2,1,2,2,2,2,3,1,11
1440,1,2,10,56,12,12,32,2,1,2,2,2,2,3,1,11
1441,1,2,5,54,11,13,27,2,1,2,2,2,2,3,1,11
1442,1,2,5,47,13,8,42,2,1,2,2,2,2,3,1,11
1443,1,2,1,56,12,23,31,2,1,2,2,2,2,3,1,11
1444,1,2,10,56,11,18,32,2,1,2,2,2,2,3,1,11
1445,1,2,11,56,14,17,31,2,1,2,2,2,2,3,1,11
1446,1,2,11,56,13,23,33,2,1,2,2,2,2,3,1,11
1447,1,2,5,54,11,13,27,2,1,2,2,2,2,3,1,11
1448,1,2,11,56,14,17,31,2,1,2,2,2,2,3,1,11
1449,1,2,11,56,12,18,31,2,1,2,2,2,2,3,1,11
1450,1,2,11,56,15,17,31,2,1,2,2,2,2,3,1,11
1451,1,2,2,56,12,23,31,2,1,2,2,2,2,3,1,11
1452,1,2,4,54,11,13,27,2,1,2,2,2,2,3,1,11
1453,1,9,10,56,6,13,40,2,1,2,2,2,2,3,1,11
1454,1,2,6,47,11,18,24,2,1,2,2,2,2,3,1,11
1455,1,2,10,56,15,18,31,2,1,2,2,2,2,3,1,11
1456,1,2,10,56,9,17,31,2,1,2,2,2,2,3,1,11
1457,1,2,11,56,14,17,31,2,1,2,2,2,2,3,1,11
1458,1,2,4,56,15,17,29,2,1,2,2,2,2,3,1,11
1459,1,2,11,56,12,23,31,2,1,2,2,2,2,3,1,11
1460,1,2,10,56,9,18,30,2,1,2,2,2,2,3,1,11
1461,1,2,10,56,17,16,30,2,1,2,2,2,2,3,1,11
1462,1,2,11,56,20,12,33,2,1,2,2,2,2,3,1,11
1463,1,2,11,56,8,11,33,2,1,2,2,2,2,3,1,11
1464,1,2,10,56,12,23,30,2,1,2,2,2,2,3,1,11
1465,1,2,5,54,11,13,27,2,1,2,2,2,2,3,1,11
1466,1,2,85,56,41,49,32,2,1,2,2,2,2,3,1,11
1467,1,2,11,56,33,79,33,2,1,2,2,2,2,3,1,11
1468,1,2,6,56,47,54,33,2,1,2,2,2,2,3,1,11
1469,1,2,1,5,4,12,18,2,1,2,2,2,2,3,1,11
1470,1,2,9,55,12,15,28,2,1,2,2,2,2,3,1,11
1471,1,2,11,56,14,17,31,2,1,2,2,2,2,3,1,11
1472,1,2,11,56,14,15,31,2,1,2,2,2,2,3,1,11
1473,1,2,2,56,14,17,31,2,1,2,2,2,2,3,1,11
1474,1,2,11,56,14,17,31,2,1,2,2,2,2,3,1,11
1475,1,2,10,56,20,23,31,2,1,2,2,2,2,3,1,11
1476,1,2,11,56,15,16,31,2,1,2,2,2,2,3,1,11
1477,1,2,12,56,20,11,24,2,1,2,2,2,2,3,1,11
1478,1,2,11,56,12,23,31,2,1,2,2,2,2,3,1,11
1479,1,2,1,56,11,15,34,2,1,2,2,2,2,3,1,11
1480,1,2,11,56,12,23,31,2,1,2,2,2,2,3,1,11
1481,1,2,11,56,12,23,31,2,1,2,2,2,2,3,1,11
1482,1,2,11,56,12,23,32,2,1,2,2,2,2,3,1,11
1483,1,2,12,56,12,23,33,2,1,2,2,2,2,3,1,11
1484,1,2,10,56,12,23,34,2,1,2,2,2,2,3,1,11
1485,1,2,9,55,12,18,31,2,1,2,2,2,2,3,1,11
1486,1,4,11,57,37,18,8,3,1,1,1,2,1,4,2,12
1487,1,4,7,57,35,35,4,3,1,1,1,2,1,4,2,12
1488,1,4,19,58,35,17,16,3,1,1,1,2,1,4,2,12
1489,1,4,14,56,33,13,9,3,1,1,1,2,1,4,2,12
1490,1,4,6,57,17,72,7,3,1,1,1,2,1,4,2,12
1491,4,3,5,58,53,18,14,3,1,1,1,2,1,4,2,12
1492,1,4,1,8,32,2,3,3,1,1,1,2,1,4,2,12
1493,1,4,4,36,3,8,38,3,1,1,1,2,1,4,2,12
1494,6,17,8,60,48,52,9,3,1,1,1,2,1,4,2,12
1495,4,12,7,58,30,41,9,3,1,1,1,2,1,4,2,12
1496,6,17,7,58,30,30,11,3,1,1,1,2,1,4,2,12
1497,1,4,1,26,30,14,2,3,1,1,1,2,1,4,2,12
1498,1,4,10,54,34,11,7,3,1,1,1,2,1,4,2,12
1499,1,4,15,58,42,19,16,3,1,1,1,2,1,4,2,12
1500,1,4,9,57,35,35,4,3,1,1,1,2,1,4,2,12
1501,1,4,20,57,34,14,14,3,1,1,1,2,1,4,2,12
1502,1,4,5,50,25,19,4,3,1,1,1,2,1,4,2,12
1503,6,17,9,59,48,35,11,3,1,1,1,2,1,4,2,12
1504,1,4,7,54,26,21,4,3,1,1,1,2,1,4,2,12
1505,1,5,4,54,30,25,3,3,1,1,1,2,1,4,2,12
1506,1,4,8,49,27,11,7,3,1,1,1,2,1,4,2,12
1507,4,3,6,57,47,25,5,3,1,1,1,2,1,4,2,12
1508,6,17,3,57,38,15,13,3,1,1,1,2,1,4,2,12
1509,1,4,1,53,31,13,5,3,1,1,1,2,1,4,2,12
1510,1,4,7,3,22,2,1,3,1,1,1,2,1,4,2,12
1511,6,17,11,61,42,33,23,3,1,1,1,2,1,4,2,12
1512,6,17,17,58,31,27,16,3,1,1,1,2,1,4,2,12
1513,1,4,8,56,30,21,5,3,1,1,1,2,1,4,2,12
1514,1,4,5,56,27,30,4,3,1,1,1,2,1,4,2,12
1515,1,4,12,57,38,18,10,3,1,1,1,2,1,4,2,12
1516,6,17,2,56,30,30,5,3,1,1,1,2,1,4,2,12
1517,1,4,4,73,30,49,51,3,1,1,1,2,1,4,2,12
1518,1,4,1,32,53,8,2,3,1,1,1,2,1,4,2,12
1519,8,2,20,60,45,39,13,3,1,1,1,2,1,4,2,12
1520,1,4,7,57,35,35,4,3,1,1,1,2,1,4,2,12
1521,1,4,10,59,44,49,7,3,1,1,1,2,1,4,2,12
1522,4,3,4,57,40,17,12,3,1,1,1,2,1,4,2,12
1523,4,3,1,57,40,21,7,3,1,1,1,2,1,4,2,12
1524,1,4,16,58,44,18,13,3,1,1,1,2,1,4,2,12
1525,4,12,11,59,32,42,16,3,1,1,1,2,1,4,2,12
1526,1,4,10,54,26,13,8,3,1,1,1,2,1,4,2,12
1527,6,17,1,56,34,12,8,3,1,1,1,2,1,4,2,12
1528,1,4,21,58,41,17,14,3,1,1,1,2,1,4,2,12
1529,1,4,15,58,42,19,15,3,1,1,1,2,1,4,2,12
1530,7,3,5,55,45,15,4,3,1,1,1,2,1,4,2,12
1531,1,5,4,51,25,19,4,3,1,1,1,2,1,4,2,12
1532,6,17,8,56,20,6,42,3,1,1,1,2,1,4,2,12
1533,6,17,2,56,27,19,9,3,1,1,1,2,1,4,2,12
1534,6,17,1,55,38,16,5,3,1,1,1,2,1,4,2,12
1535,1,4,2,56,31,18,8,3,1,1,1,2,1,4,2,12
1536,1,4,7,56,39,11,8,3,1,1,1,2,1,4,2,12
1537,1,3,13,59,42,46,10,3,1,1,1,2,1,4,2,12
1538,4,3,7,59,32,45,10,3,1,1,1,2,1,4,2,12
1539,1,4,22,58,41,16,15,3,1,1,1,2,1,4,2,12
1540,1,4,2,20,12,10,6,3,1,1,1,2,1,4,2,12
1541,1,4,3,56,29,27,5,3,1,1,1,2,1,4,2,12
1542,1,4,2,8,2,4,26,3,1,1,1,2,1,4,2,12
1543,4,2,4,57,37,24,7,3,1,1,1,2,1,4,2,12
1544,1,4,5,35,36,16,2,3,1,1,1,2,1,4,2,12
1545,1,4,7,55,43,12,5,3,1,1,1,2,1,4,2,12
1546,1,4,30,58,33,21,13,3,1,1,1,2,1,4,2,12
1547,1,4,2,31,27,8,4,3,1,1,1,2,1,4,2,12
1548,1,4,21,57,41,15,14,3,1,1,1,2,1,4,2,12
1549,1,4,3,10,2,4,28,3,1,1,1,2,1,4,2,12
1550,7,3,4,55,2,15,76,3,1,1,1,2,1,4,2,12
1551,1,4,27,58,39,18,17,3,1,1,1,2,1,4,2,12
1552,1,4,1,4,31,7,1,3,1,1,1,2,1,4,2,12
1553,6,17,5,58,44,18,13,3,1,1,1,2,1,4,2,12
1554,6,17,7,59,53,34,8,3,1,1,1,2,1,4,2,12
1555,4,12,11,7,25,11,1,3,1,1,1,2,1,4,2,12
1556,1,4,2,33,31,11,3,3,1,1,1,2,1,4,2,12
1557,1,2,2,54,38,15,4,3,1,1,1,2,1,4,2,12
1558,5,12,9,56,18,23,61,2,1,1,2,2,1,4,1,13
1559,5,12,29,56,39,56,47,2,1,1,2,2,1,4,1,13
1560,5,12,9,56,35,18,19,2,1,1,2,2,1,4,1,13
1561,5,12,9,57,16,23,40,2,1,1,2,2,1,4,1,13
1562,5,12,20,56,17,20,41,2,1,1,2,2,1,4,1,13
1563,5,12,7,56,35,18,19,2,1,1,2,2,1,4,1,13
1564,5,12,25,56,53,74,34,2,1,1,2,2,1,4,1,13
1565,5,12,9,56,18,23,57,2,1,1,2,2,1,4,1,13
1566,5,12,10,56,13,12,38,2,1,1,2,2,1,4,1,13
1567,5,12,10,57,18,20,39,2,1,1,2,2,1,4,1,13
1568,5,12,28,57,62,74,37,2,1,1,2,2,1,4,1,13
1569,5,12,49,57,53,67,61,2,1,1,2,2,1,4,1,13
1570,5,12,10,64,42,32,32,2,1,1,2,2,1,4,1,13
1571,5,12,9,56,11,8,49,2,1,1,2,2,1,4,1,13
1572,4,12,6,62,38,43,24,2,1,1,2,2,1,4,1,13
1573,5,12,9,55,12,13,27,2,1,1,2,2,1,4,1,13
1574,4,12,4,54,15,18,45,2,1,1,2,2,1,4,1,13
1575,5,12,9,57,18,17,57,2,1,1,2,2,1,4,1,13
1576,5,12,21,56,52,64,49,2,1,1,2,2,1,4,1,13
1577,5,12,5,81,44,55,49,2,1,1,2,2,1,4,1,13
1578,5,12,23,55,42,45,48,2,1,1,2,2,1,4,1,13
1579,5,2,7,56,18,8,9,2,1,1,2,2,1,4,1,13
1580,5,12,34,55,15,18,49,2,1,1,2,2,1,4,1,13
1581,5,12,8,57,13,13,72,2,1,1,2,2,1,4,1,13
1582,5,12,11,57,22,27,92,2,1,1,2,2,1,4,1,13
1583,5,12,7,57,14,12,50,2,1,1,2,2,1,4,1,13
1584,5,12,16,56,44,49,31,2,1,1,2,2,1,4,1,13
1585,5,12,7,57,18,23,56,2,1,1,2,2,1,4,1,13
1586,5,12,11,57,18,23,55,2,1,1,2,2,1,4,1,13
1587,4,9,14,55,2,2,3,2,1,1,2,2,1,4,1,13
1588,5,12,10,55,16,19,49,2,1,1,2,2,1,4,1,13
1589,5,12,12,56,52,53,26,2,1,1,2,2,1,4,1,13
1590,4,12,17,56,16,20,49,2,1,1,2,2,1,4,1,13
1591,5,12,9,54,12,12,50,2,1,1,2,2,1,4,1,13
1592,5,12,11,70,39,50,30,2,1,1,2,2,1,4,1,13
1593,5,2,8,56,18,8,9,2,1,1,2,2,1,4,1,13
1594,1,5,13,57,69,25,26,2,1,1,2,2,1,4,1,13
1595,5,12,9,57,25,17,32,2,1,1,2,2,1,4,1,13
1596,5,12,8,56,15,30,45,2,1,1,2,2,1,4,1,13
1597,5,12,12,56,55,67,30,2,1,1,2,2,1,4,1,13
1598,5,12,11,54,55,23,24,2,1,1,2,2,1,4,1,13
1599,5,12,10,57,15,18,53,2,1,1,2,2,1,4,1,13
1600,5,12,16,57,46,49,35,2,1,1,2,2,1,4,1,13
1601,5,12,25,56,18,23,50,2,1,1,2,2,1,4,1,13
1602,4,12,13,56,37,52,26,2,1,1,2,2,1,4,1,13
1603,5,12,27,57,57,72,37,2,1,1,2,2,1,4,1,13
1604,5,12,24,53,45,59,32,2,1,1,2,2,1,4,1,13
1605,5,12,16,56,44,49,31,2,1,1,2,2,1,4,1,13
1606,5,12,21,57,53,66,35,2,1,1,2,2,1,4,1,13
1607,1,5,14,57,35,49,27,2,1,1,2,2,1,4,1,13
1608,5,12,28,55,15,18,48,2,1,1,2,2,1,4,1,13
1609,1,4,30,57,37,50,52,2,1,1,2,2,1,4,1,13
1610,5,12,22,56,48,66,33,2,1,1,2,2,1,4,1,13
1611,5,12,28,57,60,73,38,2,1,1,2,2,1,4,1,13
1612,5,2,8,56,18,8,9,2,1,1,2,2,1,4,1,13
1613,5,2,9,58,14,53,21,2,1,1,2,2,1,4,1,13
1614,4,12,15,54,38,42,42,2,1,1,2,2,1,4,1,13
1615,5,12,10,57,23,19,39,2,1,1,2,2,1,4,1,13
1616,4,12,19,56,37,53,40,2,1,1,2,2,1,4,1,13
1617,5,12,16,57,17,21,62,2,1,1,2,2,1,4,1,13
1618,5,12,10,56,13,14,62,2,1,1,2,2,1,4,1,13
1619,5,2,8,59,17,22,56,2,1,1,2,2,1,4,1,13
1620,5,12,9,56,12,8,49,2,1,1,2,2,1,4,1,13
1621,5,12,27,57,57,71,37,2,1,1,2,2,1,4,1,13
1622,5,12,9,56,17,21,40,2,1,1,2,2,1,4,1,13
1623,5,12,23,56,45,57,28,2,1,1,2,2,1,4,1,13
1624,5,12,9,57,16,19,70,2,1,1,2,2,1,4,1,13
1625,5,12,9,57,12,8,49,2,1,1,2,2,1,4,1,13
