,index,Unnamed: 0,Material,Colour,Weight,Volume,Length,Width,Height,Functionality,Button,Lip,Fillability,Washability,Dismountability,Shape,Handle,name
793,909,909,metal,transparent,1250.0,800.0,11.4,18.9,21,home_appliance,1,1,1,0,0,cylindrical,1,kettle
794,910,910,metal,transparent,1660.0,1700.0,31.2,23.2,23.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
795,911,911,metal,white,800,1700.0,25,18.5,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
796,912,912,metal,transparent,1650.0,1700.0,22.5,20,31.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
797,913,913,metal,transparent,1760.0,1700.0,18,20,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
798,914,914,metal,black,1320.0,1700.0,24.8,23.4,19.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
799,915,915,other,indigo,1240.0,1700.0,22,17,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
800,916,916,metal,transparent,1310.0,1700.0,27.5,27.2,20.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
801,917,917,metal,black,1600.0,1500.0,21,17.5,26.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
802,918,918,metal,transparent,1610.0,1700.0,25,14.6,22.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
803,919,919,other,black,1280.0,1700.0,23.3,22.9,17.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
804,920,920,glass,transparent,1300.0,1700.0,26.2,22.5,20.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
805,921,921,metal,silver,1500.0,1700.0,17.3,22.2,24.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
806,922,922,metal,other,1840.0,1700.0,25.8,23.2,18.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
807,923,923,glass,transparent,1380.0,1700.0,24.6,22.7,18.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
808,924,924,plastic,red,1610.0,1700.0,29.2,23.5,23.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
809,925,925,plastic,beige,1250.0,1500.0,23.2,21.5,28.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
810,926,926,metal,transparent,1400.0,1800.0,26.2,23.2,18.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
811,927,927,metal,transparent,1760.0,1700.0,18,20,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
812,928,928,metal,transparent,1480.0,1700.0,30.48,23.11,18.54,home_appliance,1,1,1,0,0,cylindrical,1,kettle
813,929,929,other,pink,1160.0,1700.0,23.5,16.5,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
814,930,930,other,white,1320.0,1700.0,25,23,19.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
815,931,931,metal,other,2000.0,1700.0,21,15,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
816,932,932,metal,grey,1110.0,1700.0,16,16,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
817,933,933,plastic,black,1580.0,1700.0,15.8,23.5,26.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
818,934,934,other,indigo,1280.0,1700.0,22,17,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
819,935,935,other,black,1200.0,1500.0,25.5,14.5,18.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
820,936,936,metal,other,1500.0,1700.0,15.2,23.7,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
821,937,937,metal,red,1300.0,1800.0,27,19.5,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
822,938,938,other,other,1830.0,1000.0,23.3,23.3,29.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
823,939,939,glass,transparent,1420.0,1700.0,15.6,22,23.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
824,940,940,plastic,white,1100.0,1700.0,16.1,21,22.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
825,941,941,plastic,black,540,600.0,16.4,10.7,16.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
826,942,942,metal,other,1740.0,1700.0,23,19.8,27.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
827,943,943,metal,transparent,1600.0,1500.0,21,17.5,26.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
828,944,944,metal,black,1220.0,1700.0,24.2,20.5,19.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
829,945,945,metal,black,1140.0,1700.0,21.2,15.2,24.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
830,946,946,metal,black,1330.0,1500.0,22.1,17.4,24.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
831,947,947,other,red,820,1700.0,13,22,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
832,948,948,metal,black,1000.0,1500.0,23,14.5,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
833,950,950,metal,silver,1380.0,1700.0,25.15,21.84,16.51,home_appliance,1,1,1,0,0,cylindrical,1,kettle
834,951,951,metal,gold,1760.0,1700.0,24,18.5,29.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
835,952,952,plastic,white,920,1700.0,21.8,13.5,25.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
836,953,953,metal,white,1090.0,1500.0,23,17,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
837,954,954,metal,other,1840.0,1700.0,18,22.5,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
838,955,955,other,black,1640.0,1700.0,29.1,21.1,23.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
839,956,956,plastic,white,1190.0,1700.0,25.3,23.3,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
840,957,957,metal,other,1620.0,1700.0,26.4,26,21.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
841,958,958,glass,transparent,1560.0,1700.0,30.5,21.5,21.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
842,959,959,glass,transparent,1500.0,1700.0,23,19.5,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
843,960,960,plastic,red,1580.0,1700.0,15.8,23.5,26.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
844,961,961,plastic,black,500,500.0,17.5,17,8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
845,962,962,metal,other,2080.0,1700.0,23.5,15.4,28.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
846,963,963,metal,black,1840.0,1700.0,18,22.5,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
847,964,964,other,black,1100.0,1700.0,25.2,22.2,20.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
848,965,965,glass,transparent,1770.0,1700.0,37.3,29.4,22.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
849,966,966,metal,other,1580.0,1700.0,25.9,23.5,19.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
850,967,967,metal,white,1720.0,1500.0,16.6,22.2,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
851,968,968,plastic,white,820,1700.0,23.3,18.3,18.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
852,969,969,metal,orange,1270.0,2000.0,20.8,20.8,16,home_appliance,1,1,1,0,0,cylindrical,1,kettle
853,970,970,metal,transparent,2470.0,1700.0,41.9,19.3,26.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
854,971,971,metal,black,1320.0,1700.0,26.2,21.9,16.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
855,972,972,metal,transparent,1690.0,1700.0,29.6,21.3,21.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
856,973,973,metal,transparent,1410.0,1700.0,25,21.7,18.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
857,974,974,metal,transparent,2340.0,1700.0,17,20,25.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
858,975,975,metal,black,1460.0,1700.0,22.5,16,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
859,976,976,metal,blue,820,600.0,19.56,12.95,14.48,home_appliance,1,1,1,0,0,cylindrical,1,kettle
860,977,977,metal,other,1430.0,1700.0,22.1,15.7,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
861,978,978,plastic,white,560,400.0,10.1,15.8,17.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
862,979,979,metal,transparent,1240.0,1700.0,16.5,22.5,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
863,980,980,metal,white,453,1300.0,18,21.5,21,home_appliance,1,1,1,0,0,cylindrical,1,kettle
864,981,981,metal,transparent,1470.0,1700.0,16,20,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
865,982,982,metal,black,1050.0,1700.0,35.4,26.5,19.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
866,983,983,glass,transparent,1410.0,1700.0,26.8,24.2,20.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
867,984,984,metal,black,1500.0,1700.0,26.1,22.6,22.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
868,985,985,plastic,black,1180.0,1700.0,16.5,23,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
869,986,986,metal,other,1270.0,1700.0,18,21,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
870,987,987,metal,grey,2260.0,1500.0,24,16,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
871,988,988,metal,gold,1660.0,1700.0,25,22.5,31,home_appliance,1,1,1,0,0,cylindrical,1,kettle
872,989,989,metal,other,1200.0,1500.0,24.4,23.4,20.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
873,990,990,metal,green,1150.0,1700.0,17.4,23.2,22.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
874,991,991,metal,other,640,500.0,17.8,16.8,11.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
875,992,992,plastic,white,665,500,19.5,12.5,18.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
876,993,993,other,white,715,600.0,16.3,16.1,12.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
877,994,994,metal,black,1000.0,1700.0,17.6,21.5,22.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
878,995,995,metal,other,1880.0,1500.0,17,20.5,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
879,996,996,plastic,white,615,850.0,12,18.8,18,home_appliance,1,1,1,0,0,cylindrical,1,kettle
880,997,997,glass,transparent,1460.0,1700.0,22.5,16.5,22.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
881,998,998,metal,white,1160.0,1700.0,17.6,21.5,22.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
882,999,999,metal,blue,1820.0,1500.0,21.5,21.5,29,home_appliance,1,1,1,0,0,cylindrical,1,kettle
883,1000,1000,metal,silver,1420.0,1700.0,25,23.2,18.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
884,1001,1001,metal,grey,1320.0,1700.0,26.3,22.2,17.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
885,1002,1002,other,white,1100.0,1700.0,15,24.5,19.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
886,1003,1003,metal,silver,1160.0,1700.0,16,20,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
887,1004,1004,other,grey,770,1700.0,21.7,15.8,24.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
888,1005,1005,ceramic,red,331,1600.0,20.6,20.6,18,home_appliance,1,1,1,0,0,cylindrical,1,kettle
889,1006,1006,metal,black,1260.0,700,28.45,22.35,19.56,home_appliance,1,1,1,0,0,cylindrical,1,kettle
890,1007,1007,glass,transparent,1300.0,1700.0,22.99,22.99,17.98,home_appliance,1,1,1,0,0,cylindrical,1,kettle
891,1008,1008,plastic,other,586,750.0,8.5,8.5,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
892,1009,1009,metal,blue,1350.0,1700.0,26.1,21.5,20.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
893,1010,1010,metal,silver,1880.0,1700.0,28,24,23.62,home_appliance,1,1,1,0,0,cylindrical,1,kettle
894,1011,1011,metal,black,500,1700.0,23,23,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
895,1012,1012,metal,transparent,1130.0,1700.0,20.3,16.6,26.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
896,1014,1014,metal,other,600,750,8.5,8.5,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
897,1015,1015,metal,other,1190.0,1700.0,26.6,22.3,16.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
898,1016,1016,metal,transparent,1340.0,1700.0,23,16,23.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
899,1017,1017,metal,white,1100.0,1400.0,35,30,10,home_appliance,1,1,1,0,0,cylindrical,1,kettle
900,1018,1018,metal,yellow,1540.0,2000.0,20.8,20.8,16,home_appliance,1,1,1,0,0,cylindrical,1,kettle
901,1019,1019,other,blue,1680.0,1700.0,27.8,23.6,21.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
902,1020,1020,plastic,other,480,500.0,26,23,11,home_appliance,1,1,1,0,0,cylindrical,1,kettle
903,1021,1021,metal,transparent,1730.0,1000.0,14,19,14,home_appliance,1,1,1,0,0,cylindrical,1,kettle
904,1022,1022,plastic,white,820,1700.0,23.3,18.3,18.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
905,1023,1023,glass,transparent,1340.0,1700.0,26.2,23.2,18.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
906,1024,1024,metal,black,1170.0,1700.0,22.5,20.6,16.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
907,1025,1025,metal,other,500,1200.0,17.5,19.5,20,home_appliance,1,1,1,0,0,cylindrical,1,kettle
908,1026,1026,other,silver,1330.0,1000.0,24.8,22.5,16.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
909,1027,1027,glass,transparent,1480.0,1700.0,39.9,27.4,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
910,1028,1028,metal,silver,1110.0,1700.0,16,16,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
911,1029,1029,plastic,grey,1160.0,1700.0,23.4,22.2,17.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
912,1030,1030,metal,white,640,1000.0,1,1,1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
913,1031,1031,plastic,purple,1760.0,1700.0,27,10.2,29.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
914,1032,1032,other,black,1260.0,1700.0,23.9,20.5,18.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
915,1033,1033,other,blue,1280.0,1700.0,15.1,22,23.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
916,1034,1034,metal,white,1160.0,1700.0,22,12,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
917,1035,1035,metal,silver,2020.0,1700.0,19.5,19.5,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
918,1037,1037,plastic,black,1400.0,1700.0,26,20.4,26.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
919,1038,1038,metal,white,1000.0,1700.0,23,23,26.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
920,1039,1039,metal,other,1700.0,1500.0,15,22,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
921,1040,1040,other,other,2520.0,1700.0,28.4,26,24.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
922,1041,1041,metal,silver,1300.0,700,28.5,22.2,19,home_appliance,1,1,1,0,0,cylindrical,1,kettle
923,1042,1042,metal,other,831,1200.0,30,18,11,home_appliance,1,1,1,0,0,cylindrical,1,kettle
924,1043,1043,other,pink,1680.0,1700.0,19,26,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
925,1044,1044,metal,other,1100.0,1700.0,22,16,25.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
926,1045,1045,plastic,red,2060.0,1700.0,27.43,25.65,25.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
927,1046,1046,glass,green,1000.0,1500.0,23,17,21,home_appliance,1,1,1,0,0,cylindrical,1,kettle
928,1047,1047,plastic,transparent,600,1000.0,21,12.6,19.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
929,1048,1048,other,white,1160.0,1500.0,20,14,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
930,1049,1049,metal,other,400,1300.0,45,35,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
931,1050,1050,ceramic,white,1570.0,1000.0,15,23,14,home_appliance,1,1,1,0,0,cylindrical,1,kettle
932,1051,1051,plastic,transparent,700,420,24,8,8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
933,1052,1052,plastic,white,680,1000.0,19.2,12.6,21,home_appliance,1,1,1,0,0,cylindrical,1,kettle
934,1053,1053,metal,black,1880.0,1250.0,24.3,25,17.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
935,1054,1054,metal,green,800,1500.0,19,14.7,20,home_appliance,1,1,1,0,0,cylindrical,1,kettle
936,1055,1055,metal,white,740,500,11,19,8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
937,1056,1056,metal,blue,1890.0,1500.0,22,22,25,home_appliance,1,1,1,0,0,cylindrical,1,kettle
938,1057,1057,metal,red,2200.0,1200.0,21.5,20,28,home_appliance,1,1,1,0,0,cylindrical,1,kettle
939,1058,1058,metal,transparent,1860.0,1500.0,24.4,24.2,19.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
940,1059,1059,other,black,1040.0,1700.0,22.4,22.2,16.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
941,1062,1062,metal,blue,500,2100.0,22.7,22.7,25.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
942,1063,1063,metal,black,1150.0,1500.0,17.5,19.3,27.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
943,1064,1064,metal,black,1220.0,1700.0,21.8,15,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
944,1065,1065,plastic,other,121,883.2,13.8,8,8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
945,1066,1066,metal,white,1460.0,1700.0,25.2,20.3,20.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
946,1067,1067,metal,black,1380.0,1500.0,15.5,23.5,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
947,1068,1068,metal,other,625,1000.0,18.5,17.5,15.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
948,1069,1069,plastic,red,1490.0,1000.0,21,16,20,home_appliance,1,1,1,0,0,cylindrical,1,kettle
949,1070,1070,plastic,white,1170.0,500.0,16.8,17,9.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
950,1071,1071,other,white,1000.0,1000.0,21.3,22.2,15.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
951,1072,1072,glass,transparent,1630.0,1700.0,27.7,24.3,22.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
952,1073,1073,metal,black,100,1700.0,50,50,50,home_appliance,1,1,1,0,0,cylindrical,1,kettle
953,1074,1074,plastic,grey,1460.0,1700.0,26,22,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
954,1075,1075,glass,transparent,1380.0,1700.0,26,23.5,18.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
955,1076,1076,metal,pink,900,555,17,13.9,13.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
956,1077,1077,other,other,500,7608.383999999999,25.2,22.2,13.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
957,1078,1078,metal,other,819,1200,10,10,10,home_appliance,1,1,1,0,0,cylindrical,1,kettle
958,1079,1079,other,white,1140.0,1700.0,23.2,15.5,27,home_appliance,1,1,1,0,0,cylindrical,1,kettle
959,1081,1081,metal,silver,920,1000.0,20,16,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
960,1082,1082,metal,other,820,1200,10,10,10,home_appliance,1,1,1,0,0,cylindrical,1,kettle
961,1083,1083,metal,other,820,1200,10,10,10,home_appliance,1,1,1,0,0,cylindrical,1,kettle
962,1084,1084,metal,silver,620,700.0,30,13,16,home_appliance,1,1,1,0,0,cylindrical,1,kettle
963,1085,1085,metal,other,901,1000.0,1,1,1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
964,1086,1086,plastic,red,960,1700.0,24.3,20.5,14.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
965,1087,1087,metal,black,700,750,23.8,14.8,10.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
966,1088,1088,plastic,white,940,1700.0,15,22.5,23.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
967,1089,1089,metal,grey,700,348,11.4,9.2,30.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
968,1090,1090,metal,silver,620,1000.0,31.2,23.4,17.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
969,1091,1091,metal,silver,1000.0,1700.0,21.34,20.57,18.29,home_appliance,1,1,1,0,0,cylindrical,1,kettle
970,1092,1092,metal,other,630,750,8.5,8.5,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
971,1094,1094,metal,transparent,2560.0,1000.0,22.9,20.8,20.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
972,1095,1095,metal,black,1180.0,1700.0,23,21,17,home_appliance,1,1,1,0,0,cylindrical,1,kettle
973,1096,1096,metal,black,1180.0,1700.0,23.4,21.8,20.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
974,1097,1097,metal,white,2300.0,1700.0,17,21.5,24.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
975,1099,1099,other,white,1420.0,1700.0,25.4,20.5,17.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
976,1100,1100,metal,gold,1520.0,1700.0,20.5,15,24,home_appliance,1,1,1,0,0,cylindrical,1,kettle
977,1101,1101,glass,transparent,1420.0,15472.663999999999,31.4,25.4,19.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
978,1102,1102,plastic,other,770,2642.75,15.5,15.5,11,home_appliance,1,1,1,0,0,cylindrical,1,kettle
979,1104,1104,metal,other,850,1300,45,35,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
980,1105,1105,glass,transparent,1530.0,1700.0,26.6,23.5,18.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
981,1106,1106,metal,silver,692,1700.0,25.2,22.6,17.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
982,1107,1107,other,white,1380.0,1000.0,24.8,22.2,16.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
983,1108,1108,plastic,transparent,1100.0,1000.0,23.1,21.7,20.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
984,1109,1109,plastic,white,1040.0,1600.0,22.2,20.8,17.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
985,1110,1110,glass,transparent,2200.0,1700.0,18,18,31,home_appliance,1,1,1,0,0,cylindrical,1,kettle
986,1111,1111,metal,other,1180.0,1700.0,21.8,15,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
987,1114,1114,metal,other,622,750,8.5,8.5,22,home_appliance,1,1,1,0,0,cylindrical,1,kettle
988,1115,1115,plastic,white,735,1700.0,23,12.5,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
989,1116,1116,metal,white,760,1000.0,21.2,15.6,15.2,home_appliance,1,1,1,0,0,cylindrical,1,kettle
990,1117,1117,other,transparent,1460.0,1700.0,26.92,24.13,19.05,home_appliance,1,1,1,0,0,cylindrical,1,kettle
991,1118,1118,glass,transparent,1480.0,1700.0,22.5,16.5,22.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
992,1119,1119,metal,transparent,1100.0,1700.0,23.5,23,16.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
993,1120,1120,metal,black,2050.0,900.0,27.7,24.4,23.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
994,1121,1121,other,black,1000.0,1000.0,21.3,22,15.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
995,1123,1123,glass,transparent,898,1700.0,16,19,21.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
996,1124,1124,metal,black,1190.0,800.0,20.7,23.8,21.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
997,1125,1125,metal,red,989,1700.0,16.2,23.4,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
998,1126,1126,metal,beige,1150.0,3500.0,25,22.8,22.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
999,1127,1127,metal,black,1970.0,1700.0,19.5,54.5,29,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1000,1130,1130,metal,other,1500.0,1800.0,15.4,21,27.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1001,1131,1131,metal,beige,750,600.0,17,13,12,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1002,1132,1132,metal,grey,1430.0,1700.0,22.5,15.8,24.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1003,1133,1133,metal,other,1640.0,1700.0,29,27,23,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1004,1134,1134,metal,black,1210.0,1700.0,19,21.5,27.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1005,1135,1135,metal,black,860,2700.0,20.32,19.56,16.51,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1006,1137,1137,metal,black,794,1000.0,20.9,14.9,23.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1007,1138,1138,metal,green,1150.0,1700.0,20,24,30,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1008,1139,1139,metal,silver,350,300.0,20.1,12.8,9.1,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1009,1140,1140,metal,other,1000.0,1800.0,23.5,20.8,17,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1010,1141,1141,metal,silver,350,1600.0,15,16.5,21,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1011,1142,1142,metal,other,290,2000.0,24,18,15,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1012,1143,1143,other,green,1350.0,1700.0,28,23,20,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1013,1144,1144,metal,other,1200.0,1700.0,28.2,22.7,18.4,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1014,1145,1145,other,other,600,1000.0,18.6,16.7,15,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1015,1146,1146,other,silver,1840.0,1250.0,24.3,25.3,16.9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1016,1147,1147,metal,other,200,1800.0,18,17.5,22.5,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1017,1148,1148,metal,silver,365,350,20.7,12.8,9,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1018,1149,1149,metal,white,1650.0,1700.0,26.3,21.2,20.7,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1019,1150,1150,glass,transparent,1550.0,1500.0,22.3,14.2,24.3,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1020,1151,1151,plastic,grey,960,1300.0,21,19.8,15.6,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1021,1152,1152,metal,other,1050.0,1700.0,16.5,25,21.8,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1022,1153,1153,metal,transparent,2000.0,1700.0,23,20,15,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1023,1154,1154,other,other,215,2340.0,3,30,26,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1024,1155,1155,metal,other,1480.0,1800.0,28.19,23.11,22.86,home_appliance,1,1,1,0,0,cylindrical,1,kettle
1025,1156,1156,metal,silver,960,846.7199999999998,25.2,6,5.6,tableware,0,0,0,1,0,other,1,knife
